Running time,Based on,Clean box office,Clean budget,English,Year,Covid-19,20th Century Fox,Other studio,Paramount Pictures,Sony Pictures Releasing,Streaming,Universal Pictures,Walt Disney Studios,Warner Bros. Pictures,Month,G,PG,PG-13,R,Part_of_franchise,Sci-fi,Biography,Documentary,Mystery & thriller,Drama,Holiday,Western,Horror,Fantasy,Action,Kids & family,Lgbtq+,War,Crime,Comedy,History,Music,Romance,Adventure,Animation,Musical,Lionsgate,Max_prev_box_office_director,Prev_box_office_actors,Avg_ratings_score_director,Median_main_genre_box_office,Weekly_budget_ratio,Previous_movie_box_office
107.0,1,49600000.0,30000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,82000000.0,7363714680.0,38.75,82100000.0,0.11695906432748537,0.0
118.0,1,274700000.0,98000000.0,1,2018,0,False,False,False,False,False,False,False,True,3,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.0,1534259874.8,64.53950143811011,108100000.0,0.3820662768031189,0.0
90.0,0,341000000.0,17000000.0,1,2018,0,False,False,True,False,False,False,False,False,3,False,False,True,False,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,27935.0,1614026282.4,32.0,36250000.0,0.05475040257648953,0.0
103.0,0,32500000.0,37500000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,403400000.0,1166941900.8,50.1,82100000.0,0.12077294685990338,0.0
85.0,1,32100000.0,5000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,False,True,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,62600000.0,353372084.4,32.5,36700000.0,0.01610305958132045,82400000.0
92.0,0,16399999.999999998,1000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,64.53950143811011,36250000.0,0.00322061191626409,62900000.0
102.0,0,76916.0,20000000.0,1,2018,0,False,False,False,False,False,False,False,False,3,False,False,True,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,714015471.8,64.53950143811011,114550000.0,0.0644122383252818,0.0
110.0,0,67343.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,7459404.0,64.53950143811011,18637201.0,0.04186795491143317,0.0
88.0,0,194601.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,24600000.0,64.53950143811011,18618600.5,0.04186795491143317,0.0
140.0,1,607900000.0,165000000.0,1,2018,0,False,False,False,False,False,False,False,True,3,False,False,True,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,1058000000.0,2751283453.2,74.6842105263158,112150000.0,0.5314009661835749,0.0
104.0,0,703438.0,40000000.0,1,2018,0,False,False,False,True,False,False,False,False,3,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,34700000.0,2319238662.4,54.666666666666664,18600000.0,0.6451612903225806,0.0
110.0,1,86000000.0,7000000.0,1,2018,0,False,False,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,14400000.0,125529481.6,80.0,32700000.000000004,0.11290322580645161,0.0
111.0,1,290900000.0,163000000.0,1,2018,0,False,False,False,False,False,True,False,False,3,False,False,True,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.0,996160000.0,64.53950143811011,113300000.0,0.7093124456048738,411000000.0
91.0,1,27400000.0,2800000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,140400000.0,0.0,68.0,31600000.0,0.012184508268059183,0.0
106.0,0,25500000.0,5000000.0,1,2018,0,False,False,False,True,False,False,False,False,3,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,1132674782.8,64.53950143811011,7300000.0,0.02175805047867711,0.0
84.0,0,4900000.0,25000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,False,0.0,3179795680.2,64.53950143811011,87100000.0,0.43103448275862066,0.0
120.0,0,46400000.0,20000000.0,1,2018,0,False,False,False,False,False,False,False,False,3,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,90500000.0,714540000.0,69.0625,33050000.0,0.3448275862068966,0.0
106.0,0,7400000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,3,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,5917620.8,64.53950143811011,7300000.0,0.22413793103448276,24500000.0
107.0,1,428000000.0,130000000.0,1,2018,0,False,False,False,False,False,False,False,True,4,False,False,True,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,335000000.0,5934429788.2,53.0,82100000.0,1.0,0.0
88.0,0,616849.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,4,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,1976977572.2,64.53950143811011,1657178.5,0.12682926829268293,0.0
110.0,0,94500000.0,32000000.0,1,2018,0,False,True,False,False,False,False,False,False,4,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,824321814.4,64.53950143811011,18600000.0,0.3121951219512195,0.0
100.0,0,31600000.0,13500000.0,1,2018,0,False,True,False,False,False,False,False,False,4,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,109800000.0,156360000.0,63.75,18600000.0,0.13170731707317074,23200000.0
98.0,1,1500000.0,40000000.0,1,2018,0,False,False,False,True,False,False,False,False,4,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,21900000.0,1464718173.2,74.5,7300000.0,0.3902439024390244,0.0
107.0,0,4800000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,221600000.0,98060000.0,35.0,33050000.0,0.52,0.0
135.0,1,393200000.0,285400000.0,1,2018,0,False,False,False,False,False,False,True,False,5,False,False,True,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.0,4230158264.3999996,64.53950143811011,114550000.0,0.6336589698046181,0.0
88.0,0,51400000.0,12000000.0,1,2018,0,False,False,False,False,False,True,False,False,5,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,134700000.0,1429160000.0,63.333333333333336,32700000.000000004,0.02664298401420959,0.0
95.0,0,843970.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0.0,3970380000.0,64.53950143811011,33050000.0,0.02886323268206039,0.0
135.0,1,93400000.0,15000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,184400000.0,2110780000.0,70.88235294117646,18637201.0,0.18495684340320592,0.0
110.0,0,6400000.0,10000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0.0,2169601738.2,64.53950143811011,15600000.0,0.12330456226880394,0.0
139.0,0,2053469.0,8000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,23300000.0,2306191451.2,66.0,32700000.000000004,0.09864364981504316,0.0
122.0,0,4700000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,88800000.0,475600000.0,78.5,1583533.0,0.16029593094944514,0.0
91.0,0,39200000.0,5500000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,563700000.0,1194857385.0,48.333333333333336,87000000.0,0.06781750924784218,0.0
94.0,0,13300000.0,15500000.0,1,2018,0,False,True,False,False,False,False,False,False,5,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,4405622827.0,64.53950143811011,82200000.0,0.19112207151664612,0.0
90.0,0,163313.0,20000000.0,1,2018,0,False,False,False,False,False,False,False,False,5,False,False,False,True,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,29800000.0,2697294111.0,85.0,32600000.0,0.042826552462526764,0.0
85.0,1,5100000.0,19000000.0,1,2018,0,False,False,True,False,False,False,False,False,6,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,195980000.0,64.53950143811011,18668600.5,0.35185185185185186,0.0
96.0,1,59900000.0,35000000.0,1,2018,0,False,True,False,False,False,False,False,False,6,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,203400000.0,365640000.0,63.666666666666664,111000000.0,0.6481481481481481,0.0
118.0,0,1243000000.0,200000000.0,1,2018,0,False,False,False,False,False,False,True,False,6,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,694700000.0,4496649686.2,75.6,86900000.0,0.7407407407407407,631600000.0
110.0,1,297800000.0,70000000.0,1,2018,0,False,False,False,False,False,False,False,True,6,False,False,True,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,695200000.0,8029718196.4,75.0,18637201.0,0.25925925925925924,0.0
122.0,0,75800000.0,40000000.0,1,2018,0,False,False,False,True,False,False,False,False,6,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,0.0,2796876610.2,64.53950143811011,32150000.0,0.24539877300613497,85000000.0
97.0,1,528600000.0,72500000.0,1,2018,0,False,False,False,True,False,False,False,False,6,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,474800000.0,5622850593.4,68.0,87000000.0,0.4447852760736196,474800000.0
118.0,1,622700000.0,162500000.0,1,2018,0,False,False,False,False,False,False,True,False,6,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,519299999.99999994,3602181522.2,65.0,82100000.0,0.5108456460232631,519299999.99999994
95.0,0,59766.0,10600000.0,1,2018,0,False,True,False,False,False,False,False,False,6,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,563940000.0,64.53950143811011,82200000.0,0.033322854448286705,0.0
103.0,0,46700000.0,18000000.0,1,2018,0,False,False,False,False,False,False,False,False,6,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,57600000.0,1700000.0,50.0,18700000.0,0.05658597925180761,0.0
102.0,0,304900000.0,127000000.0,1,2018,0,False,False,False,False,False,True,False,False,7,False,False,True,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,270000000.0,6254238052.6,59.25,82100000.0,0.39924552027664256,0.0
97.0,0,137100000.0,13000000.0,1,2018,0,False,False,False,False,False,True,False,False,7,False,False,False,True,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,23500000.0,64.53950143811011,82200000.0,1.0,0.0
147.0,1,791100000.0,179000000.0,1,2018,0,False,False,True,False,False,False,False,False,7,False,False,True,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,688900000.0,12862124098.2,74.66666666666667,82300000.0,1.0,688900000.0
114.0,1,402300000.0,75000000.0,1,2018,0,False,False,False,False,False,True,False,False,7,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,0.0,6030493000.0,64.53950143811011,56000000.0,0.48231511254019294,694600000.0
121.0,1,190400000.0,70500000.0,1,2018,0,False,False,False,True,False,False,False,False,7,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,203600000.0,5586630664.2,64.8,82800000.0,0.4533762057877814,162400000.0
84.0,1,52100000.0,10000000.0,1,2018,0,False,False,False,False,False,False,False,True,7,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,0.0,2640000.0,64.53950143811011,87100000.0,0.06430868167202572,0.0
104.0,1,197700000.0,67500000.0,1,2018,0,False,False,False,False,False,False,True,False,7,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,589600000.0,4680180776.0,69.125,87000000.0,0.4639175257731959,0.0
96.0,1,2700000.0,4000000.0,1,2018,0,False,False,False,False,False,False,False,False,8,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,191914245.2,64.53950143811011,36250000.0,0.027491408934707903,0.0
105.0,1,41100000.0,34000000.0,1,2018,0,True,False,False,False,False,False,False,False,8,False,False,True,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,665700000.0,295978029.2,76.5,115800000.0,0.23367697594501718,0.0
121.0,1,239000000.0,30000000.0,1,2018,0,False,False,False,False,False,False,False,True,8,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,375700000.0,19740000.0,61.333333333333336,31850000.0,0.15873015873015872,0.0
113.0,0,6800000.0,10000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,62600000.0,762760000.0,61.0,32100000.0,0.05291005291005291,0.0
100.0,1,51700000.0,19000000.0,1,2018,0,False,False,False,True,False,False,False,False,8,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,75500000.0,116895601.4,67.5,35800000.0,0.10052910052910052,0.0
113.0,1,530200000.00000006,130000000.0,1,2018,0,False,False,False,False,False,False,False,True,8,False,False,True,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,459200000.0,2690733933.0,64.3,114550000.0,0.6878306878306878,0.0
96.0,0,99600000.0,51000000.0,1,2018,0,False,False,False,True,False,False,False,False,8,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0.0,50280000.0,64.53950143811011,109550000.0,0.44933920704845814,0.0
108.0,0,2700000.0,15000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2400000.0,2422303658.4,65.0,32150000.0,0.13215859030837004,0.0
94.0,0,66300000.0,47500000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,629400000.0,6683972215.8,69.88888888888889,82800000.0,0.4185022026431718,0.0
98.0,1,8500000.0,10000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,True,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.0,57000000.0,64.53950143811011,115800000.0,0.16260162601626016,0.0
102.0,0,1400000.0,8000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,212700000.0,1834106413.0,46.90909090909091,31850000.0,0.13008130081300814,0.0
91.0,0,27500000.0,43500000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,47200000.0,1554654574.6,81.5,18750000.0,0.7073170731707317,0.0
141.0,1,105700000.0,59000000.0,1,2018,0,False,False,False,False,False,True,False,False,8,False,False,True,False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,447000000.0,3360712936.7999997,74.66666666666667,19600000.0,0.16643159379407615,0.0
123.0,0,17600000.0,22000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,711000000.0,1936056390.0,57.75,31800000.0,0.06205923836389281,0.0
135.0,0,5100000.0,15000000.0,0,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,804000000.0,0.0,79.4,7300000.0,0.04231311706629055,0.0
136.0,1,436200000.0,36000000.0,1,2018,0,False,False,False,False,False,False,False,True,8,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,0.0,4057379590.4,64.53950143811011,31600000.0,0.10155148095909731,0.0
102.0,1,10300000.0,30000000.0,1,2018,0,False,False,False,False,False,False,False,False,8,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,259635.0,1364201246.2,60.0,18850000.0,0.0846262341325811,0.0
89.0,0,598625.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1289595.0,5648955591.0,19.0,1657178.5,0.036671368124118475,0.0
114.0,1,3200000.0,25000000.0,1,2018,0,False,False,False,True,False,False,False,False,8,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,232300000.0,8242750691.4,67.85714285714286,7300000.0,0.07052186177715092,0.0
93.0,1,17900000.0,15800000.0,1,2018,0,False,True,False,False,False,False,False,False,8,False,False,True,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,143700000.0,2141546536.2,66.66666666666667,18800000.0,0.04456981664315938,0.0
111.0,1,26000000.0,29000000.0,1,2018,0,False,False,False,True,False,False,False,False,8,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,0.0,2677025098.2000003,64.53950143811011,15200000.0,0.08180535966149506,0.0
115.0,1,11900000.0,11000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,60000000.0,3038757146.6,75.0,19700000.0,0.031029619181946404,0.0
107.0,1,12400000.0,10000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,1501170109.4,64.53950143811011,19600000.0,0.028208744710860368,0.0
152.0,1,7900000.0,20000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,43100000.0,1875498954.0,77.0,36250000.0,0.056417489421720736,0.0
121.0,1,13100000.0,38000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25800000.0,3751940006.2,84.5,27700000.0,0.1071932299012694,0.0
159.0,0,660132.0,15000000.0,1,2018,0,False,False,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,475846.0,4173299815.2,74.0,15500000.0,0.04189359028068706,0.0
120.0,0,6700000.0,4500000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,222400000.0,0.0,70.83333333333333,15200000.0,0.012568077084206116,0.0
98.0,0,18700000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,223700000.0,1396342611.8,67.22222222222223,31600000.0,0.03630777824326212,0.0
108.0,1,160500000.0,88000000.0,1,2018,0,True,False,False,False,False,False,False,False,9,False,False,False,True,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,1215000000.0,488520000.0,81.33333333333333,114550000.0,0.2457757296466974,0.0
110.0,1,3900000.0,18800000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0.0,4118695741.6,64.53950143811011,18250000.0,0.05250663315179444,0.0
120.0,1,16600000.000000002,22150000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,2377846133.0,64.53950143811011,16900000.0,0.06186286831448122,0.0
101.0,0,53900000.0,23900000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,226800000.0,1113359349.6,56.666666666666664,82300000.0,0.06675045384722804,0.0
103.0,0,12600000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,68400000.0,4228698270.4,69.66666666666667,7290725.0,0.03630777824326212,0.0
106.0,1,259899999.99999997,10000000.0,1,2018,0,False,False,False,False,False,True,False,False,9,False,False,False,True,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,102400000.0,1310649663.4,58.5,51100000.0,0.027929060187124703,0.0
117.0,0,8000000.0,10000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,10800000.0,1612123522.2,73.0,18750000.0,0.027929060187124703,0.0
110.0,0,135562.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,454888247.4,64.53950143811011,36250000.0,0.03630777824326212,0.0
130.0,1,76000000.0,42000000.0,1,2018,0,True,False,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,187700000.0,5813323504.200001,82.5,31400000.0,0.11730205278592376,0.0
135.0,0,260481.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,200126.0,216464997.6,45.0,7300000.0,0.03630777824326212,0.0
110.0,0,2800000.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0.0,3471306461.0,64.53950143811011,115800000.0,0.03630777824326212,0.0
117.0,1,20600000.0,12000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0.0,35548348.4,64.53950143811011,7290725.0,0.033514872224549644,0.0
85.0,0,9300000.0,1700000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,85180000.0,64.53950143811011,18700000.0,0.0047479402318111995,0.0
86.0,0,130974.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,85280000.0,64.53950143811011,35800000.0,0.20967741935483872,0.0
130.0,0,321800000.0,23000000.0,1,2018,0,False,False,False,False,False,True,False,False,9,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,247300000.0,2271454542.8,50.333333333333336,18668600.5,0.3709677419354839,0.0
117.0,1,97600000.0,20000000.0,1,2018,0,False,False,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,306400000.0,2357282820.6,65.4,31600000.0,0.3225806451612903,0.0
98.0,1,6200000.0,6000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,True,False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,64700000.0,187000000.0,68.5,16750000.0,0.0967741935483871,163400000.0
89.0,1,159000000.0,25000000.0,1,2018,0,False,False,False,False,False,True,False,False,9,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,0.0,2125660000.0,64.53950143811011,18700000.0,0.18248175182481752,160100000.0
105.0,1,131500000.0,42000000.0,1,2018,0,False,False,False,False,False,True,False,False,9,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,82000000.0,4550077588.0,45.0,78150000.0,0.30656934306569344,0.0
141.0,0,31900000.0,32000000.0,1,2018,0,True,False,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,66500000.0,3606181391.0,74.0,31800000.0,0.23357664233576642,0.0
110.0,0,41700000.0,38000000.0,1,2018,0,False,False,True,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,27654117.200000003,64.53950143811011,35700000.0,0.2773722627737226,0.0
93.0,0,401463.0,13000000.0,1,2018,0,False,True,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0.0,296420000.0,64.53950143811011,52400000.0,0.10196078431372549,0.0
89.0,0,18200000.0,5500000.0,1,2018,0,False,False,False,False,False,False,False,False,9,False,False,False,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,78900000.0,0.0,27.0,51100000.0,0.043137254901960784,0.0
111.0,0,103100000.0,29000000.0,1,2018,0,False,False,False,False,False,True,False,False,9,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,140900000.0,1862961170.4,67.77777777777777,18750000.0,0.22745098039215686,0.0
